,0
8596,0
8597,1
8598,0
8599,0
8600,1
8601,1
8602,1
8603,1
8604,1
8605,1
8606,0
8607,0
8608,0
8609,1
8610,0
8611,0
8612,1
8613,1
8614,1
8615,1
8616,1
8617,0
8618,0
8619,1
8620,1
8621,1
8622,1
8623,0
8624,1
8625,0
8626,1
8627,0
8628,1
8629,0
8630,1
8631,1
8632,1
8633,1
8634,1
8635,0
8636,0
8637,1
8638,0
8639,0
8640,0
8641,1
8642,1
8643,1
8644,1
8645,0
8646,1
8647,0
8648,1
8649,0
8650,0
8651,1
8652,1
8653,1
8654,1
8655,1
8656,1
8657,1
8658,0
8659,1
8660,1
8661,1
8662,0
8663,1
8664,0
8665,0
8666,1
8667,1
8668,0
8669,0
8670,1
8671,1
8672,0
8673,1
8674,1
8675,0
8676,0
8677,1
8678,0
8679,1
8680,0
8681,1
8682,1
8683,1
8684,0
8685,1
8686,0
8687,0
8688,1
8689,1
8690,1
8691,1
8692,1
8693,1
8694,1
8695,0
8696,0
8697,1
8698,1
8699,0
8700,1
8701,1
8702,0
8703,1
8704,1
8705,0
8706,1
8707,1
8708,1
8709,0
8710,1
8711,0
8712,0
8713,1
8714,1
8715,1
8716,0
8717,0
8718,0
8719,1
8720,0
8721,1
8722,0
8723,1
8724,1
8725,0
8726,1
8727,1
8728,1
8729,1
8730,1
8731,1
8732,1
8733,1
8734,1
8735,0
8736,1
8737,0
8738,1
8739,1
8740,1
8741,1
8742,1
8743,1
8744,1
8745,1
8746,0
8747,1
8748,1
8749,1
8750,1
8751,1
8752,1
8753,0
8754,0
8755,1
8756,1
8757,1
8758,0
8759,0
8760,0
8761,0
8762,1
8763,0
8764,1
8765,0
8766,1
8767,1
8768,1
8769,1
8770,1
8771,1
8772,1
8773,1
8774,1
8775,0
8776,0
8777,1
8778,0
8779,1
8780,1
8781,1
8782,1
8783,1
8784,1
8785,0
8786,0
8787,1
8788,1
8789,1
8790,0
8791,1
8792,1
8793,1
8794,0
8795,1
8796,1
8797,0
8798,1
8799,0
8800,1
8801,1
8802,0
8803,1
8804,1
8805,0
8806,1
8807,0
8808,1
8809,0
8810,1
8811,1
8812,0
8813,1
8814,1
8815,0
8816,1
8817,1
8818,0
8819,1
8820,1
8821,1
8822,0
8823,0
8824,0
8825,1
8826,1
8827,0
8828,1
8829,0
8830,1
8831,0
8832,0
8833,0
8834,1
8835,1
8836,0
8837,1
8838,1
8839,1
8840,0
8841,1
8842,1
8843,1
8844,0
8845,0
8846,1
8847,1
8848,1
8849,1
8850,1
8851,0
8852,0
8853,1
8854,0
8855,0
8856,1
8857,1
8858,1
8859,0
8860,0
8861,0
8862,0
8863,1
8864,0
8865,1
8866,1
8867,1
8868,0
8869,0
8870,0
8871,1
8872,1
8873,1
8874,1
8875,1
8876,0
8877,1
8878,0
8879,1
8880,0
8881,1
8882,0
8883,1
8884,0
8885,0
8886,0
8887,1
8888,1
8889,1
8890,1
8891,1
8892,0
8893,1
8894,0
8895,0
8896,1
8897,1
8898,1
8899,0
8900,0
8901,1
8902,0
8903,0
8904,1
8905,0
8906,0
8907,1
8908,0
8909,0
8910,1
8911,1
8912,1
8913,1
8914,0
8915,1
8916,1
8917,1
8918,1
8919,0
8920,0
8921,1
8922,0
8923,0
8924,1
8925,1
8926,1
8927,1
8928,1
8929,1
8930,0
8931,1
8932,0
8933,0
8934,0
8935,1
8936,1
8937,1
8938,1
8939,0
8940,1
8941,1
8942,1
8943,1
8944,0
8945,1
8946,0
8947,0
8948,1
8949,0
8950,0
8951,0
8952,1
8953,1
8954,0
8955,1
8956,1
8957,0
8958,0
8959,1
8960,1
8961,1
8962,1
8963,1
8964,0
8965,0
8966,0
8967,1
8968,1
8969,1
8970,1
8971,0
8972,0
8973,1
8974,0
8975,0
8976,1
8977,1
8978,1
8979,1
8980,1
8981,1
8982,0
8983,0
8984,0
8985,1
8986,0
8987,1
8988,1
8989,1
8990,0
8991,1
8992,0
8993,0
8994,1
8995,1
8996,1
8997,0
8998,1
8999,1
9000,0
9001,1
9002,1
9003,1
9004,1
9005,1
9006,0
9007,1
9008,1
9009,1
9010,1
9011,1
9012,0
9013,1
9014,1
9015,1
9016,0
9017,0
9018,1
9019,0
9020,0
9021,1
9022,1
9023,1
9024,0
9025,1
9026,1
9027,1
9028,1
9029,0
9030,1
9031,0
9032,1
9033,0
9034,1
9035,1
9036,0
9037,0
9038,1
9039,0
9040,1
9041,1
9042,1
9043,1
9044,0
9045,1
9046,0
9047,0
9048,1
9049,0
9050,1
9051,0
9052,1
9053,0
9054,1
9055,1
9056,0
9057,0
9058,1
9059,1
9060,0
9061,1
9062,0
9063,1
9064,1
9065,1
9066,0
9067,1
9068,1
9069,0
9070,1
9071,1
9072,1
9073,1
9074,0
9075,1
9076,1
9077,1
9078,1
9079,1
9080,1
9081,0
9082,1
9083,0
9084,0
9085,0
9086,1
9087,1
9088,0
9089,1
9090,1
9091,1
9092,1
9093,0
9094,1
9095,1
9096,1
9097,1
9098,0
9099,1
9100,0
9101,0
9102,1
9103,1
9104,1
9105,1
9106,0
9107,1
9108,0
9109,1
9110,1
9111,1
9112,1
9113,1
9114,0
9115,0
9116,0
9117,1
9118,1
9119,1
9120,1
9121,1
9122,1
9123,0
9124,1
9125,1
9126,0
9127,1
9128,0
9129,1
9130,1
9131,1
9132,1
9133,1
9134,1
9135,0
9136,1
9137,1
9138,0
9139,0
9140,1
9141,1
9142,1
9143,0
9144,1
9145,1
9146,1
9147,0
9148,1
9149,1
9150,1
9151,1
9152,1
9153,0
9154,1
9155,1
9156,1
9157,1
9158,1
9159,0
9160,1
9161,0
9162,1
9163,1
9164,1
9165,0
9166,0
9167,1
9168,1
9169,1
9170,0
9171,1
9172,1
9173,1
9174,1
9175,0
9176,1
9177,0
9178,1
9179,1
9180,0
9181,1
9182,1
9183,1
9184,0
9185,0
9186,0
9187,1
9188,1
9189,0
9190,1
9191,1
9192,1
9193,0
9194,1
9195,1
9196,0
9197,0
9198,0
9199,1
9200,1
9201,0
9202,1
9203,1
9204,1
9205,1
9206,1
9207,0
9208,0
9209,0
9210,0
9211,0
9212,0
9213,0
9214,0
9215,1
9216,0
9217,1
9218,0
9219,0
9220,1
9221,1
9222,0
9223,1
9224,1
9225,1
9226,1
9227,0
9228,0
9229,1
9230,1
9231,1
9232,1
9233,1
9234,1
9235,0
9236,1
9237,0
9238,0
9239,1
9240,1
9241,0
9242,1
9243,1
9244,0
9245,0
9246,0
9247,1
9248,0
9249,1
9250,0
9251,0
9252,1
9253,1
9254,1
9255,1
9256,0
9257,1
9258,0
9259,0
9260,1
9261,0
9262,1
9263,1
9264,1
9265,1
9266,1
9267,1
9268,1
9269,1
9270,1
9271,0
9272,1
9273,1
9274,0
9275,0
9276,1
9277,0
9278,1
9279,1
9280,1
9281,1
9282,0
9283,1
9284,1
9285,0
9286,0
9287,1
9288,1
9289,1
9290,1
9291,0
9292,0
9293,1
9294,1
9295,0
9296,1
9297,1
9298,1
9299,0
9300,1
9301,1
9302,0
9303,1
9304,0
9305,0
9306,1
9307,0
9308,1
9309,1
9310,1
9311,1
9312,0
9313,1
9314,1
9315,0
9316,0
9317,1
9318,0
9319,1
9320,0
9321,1
9322,0
9323,1
9324,1
9325,0
9326,1
9327,1
9328,0
9329,1
9330,0
9331,1
9332,1
9333,1
9334,1
9335,1
9336,0
9337,1
9338,1
9339,0
9340,1
9341,1
9342,1
9343,0
9344,0
9345,1
9346,1
9347,0
9348,1
9349,0
9350,1
9351,1
9352,0
9353,1
9354,0
9355,1
9356,1
9357,1
9358,0
9359,0
9360,1
9361,0
9362,0
9363,0
9364,1
9365,0
9366,1
9367,1
9368,1
9369,0
9370,1
9371,0
9372,1
9373,0
9374,1
9375,0
9376,1
9377,1
9378,0
9379,1
9380,1
9381,0
9382,1
9383,0
9384,0
9385,1
9386,1
9387,1
9388,0
9389,1
9390,1
9391,0
9392,1
9393,0
9394,0
9395,0
9396,1
9397,1
9398,1
9399,1
9400,1
9401,1
9402,1
9403,1
9404,1
9405,1
9406,1
9407,1
9408,0
9409,1
9410,0
9411,0
9412,1
9413,1
9414,1
9415,1
9416,1
9417,1
9418,0
9419,1
9420,1
9421,0
9422,0
9423,1
9424,0
9425,0
9426,1
9427,1
9428,1
9429,1
9430,1
9431,1
9432,1
9433,0
9434,1
9435,1
9436,1
9437,1
9438,1
9439,0
9440,1
9441,0
9442,0
9443,1
9444,0
9445,0
9446,1
9447,1
9448,1
9449,1
9450,0
9451,1
9452,0
9453,1
9454,1
9455,0
9456,0
9457,0
9458,0
9459,1
9460,0
9461,0
9462,1
9463,1
9464,1
9465,0
9466,1
9467,0
9468,1
9469,0
9470,0
9471,1
9472,1
9473,1
9474,1
9475,1
9476,1
9477,1
9478,1
9479,0
9480,1
9481,1
9482,1
9483,1
9484,0
9485,1
9486,1
9487,1
9488,0
9489,0
9490,0
9491,1
9492,1
9493,1
9494,1
9495,0
9496,1
9497,1
9498,1
9499,0
9500,0
9501,0
9502,1
9503,0
9504,1
9505,0
9506,0
9507,0
9508,0
9509,0
9510,0
9511,1
9512,1
9513,0
9514,0
9515,1
9516,0
9517,1
9518,1
9519,1
9520,1
9521,0
9522,1
9523,0
9524,0
9525,0
9526,1
9527,0
9528,1
9529,0
9530,0
9531,1
9532,1
9533,1
9534,1
9535,1
9536,0
9537,0
9538,1
9539,1
9540,1
9541,1
9542,1
9543,1
9544,1
9545,1
9546,1
9547,1
9548,1
9549,1
9550,1
9551,0
9552,0
9553,0
9554,1
9555,1
9556,1
9557,0
9558,0
9559,1
9560,0
9561,1
9562,1
9563,0
9564,1
9565,1
9566,1
9567,0
9568,1
9569,0
9570,1
9571,0
9572,1
9573,1
9574,1
9575,1
9576,1
9577,1
9578,1
9579,1
9580,1
9581,1
9582,1
9583,1
9584,0
9585,0
9586,0
9587,1
9588,1
9589,1
9590,1
9591,1
9592,0
9593,1
9594,0
9595,0
9596,1
9597,1
9598,1
9599,1
9600,1
9601,0
9602,1
9603,1
9604,0
9605,1
9606,1
9607,0
9608,0
9609,0
9610,1
9611,1
9612,1
9613,1
9614,1
9615,1
9616,1
9617,0
9618,1
9619,0
9620,1
9621,1
9622,0
9623,1
9624,1
9625,1
9626,1
9627,1
9628,0
9629,1
9630,0
9631,1
9632,1
9633,0
9634,1
9635,1
9636,0
9637,0
9638,1
9639,0
9640,1
9641,0
9642,1
9643,1
9644,1
9645,1
9646,1
9647,1
9648,1
9649,0
9650,1
9651,1
9652,0
9653,1
9654,0
9655,1
9656,1
9657,1
9658,0
9659,1
9660,1
9661,1
9662,0
9663,1
9664,1
9665,1
9666,1
9667,1
9668,1
9669,1
9670,1
9671,0
9672,1
9673,1
9674,0
9675,1
9676,1
9677,1
9678,1
9679,0
9680,0
9681,1
9682,1
9683,0
9684,1
9685,0
9686,0
9687,1
9688,0
9689,0
9690,1
9691,0
9692,0
9693,1
9694,1
9695,1
9696,1
9697,1
9698,0
9699,0
9700,0
9701,0
9702,1
9703,1
9704,1
9705,1
9706,1
9707,1
9708,0
9709,0
9710,0
9711,1
9712,0
9713,0
9714,1
9715,1
9716,0
9717,1
9718,1
9719,0
9720,1
9721,1
9722,1
9723,0
9724,0
9725,1
9726,1
9727,0
9728,1
9729,1
9730,1
9731,1
9732,1
9733,0
9734,0
9735,1
9736,1
9737,1
9738,1
9739,1
9740,0
9741,1
9742,0
9743,1
9744,1
9745,1
9746,1
9747,1
9748,1
9749,1
9750,1
9751,1
9752,0
9753,0
9754,1
9755,1
9756,1
9757,1
9758,1
9759,0
9760,1
9761,1
9762,0
9763,0
9764,1
9765,1
9766,1
9767,0
9768,1
9769,1
9770,1
9771,1
9772,1
9773,1
9774,1
9775,0
9776,0
9777,1
9778,0
9779,1
9780,1
9781,0
9782,0
9783,0
9784,0
9785,1
9786,1
9787,1
9788,1
9789,0
9790,1
9791,0
9792,1
9793,1
9794,0
9795,0
9796,0
9797,1
9798,0
9799,0
9800,0
9801,1
9802,1
9803,1
9804,0
9805,0
9806,1
9807,1
9808,1
9809,1
9810,0
9811,1
9812,0
9813,1
9814,1
9815,0
9816,1
9817,1
9818,1
9819,0
9820,1
9821,1
9822,1
9823,1
9824,1
9825,1
9826,0
9827,0
9828,1
9829,1
9830,1
9831,0
9832,1
9833,0
9834,0
9835,1
9836,0
9837,0
9838,1
9839,1
9840,1
9841,1
9842,0
9843,0
9844,1
9845,1
9846,1
9847,1
9848,1
9849,1
9850,0
9851,1
9852,1
9853,1
9854,1
9855,0
9856,0
9857,1
9858,1
9859,0
9860,1
9861,1
9862,1
9863,1
9864,0
9865,1
9866,0
9867,0
9868,1
9869,0
9870,0
9871,0
9872,1
9873,0
9874,1
9875,1
9876,0
9877,0
9878,0
9879,1
9880,0
9881,0
9882,1
9883,0
9884,1
9885,1
9886,1
9887,1
9888,1
9889,1
9890,1
9891,1
9892,0
9893,0
9894,0
9895,0
9896,1
9897,0
9898,1
9899,0
9900,1
9901,1
9902,1
9903,0
9904,1
9905,1
9906,1
9907,1
9908,1
9909,1
9910,1
9911,1
9912,0
9913,0
9914,0
9915,1
9916,1
9917,1
9918,1
9919,0
9920,1
9921,0
9922,1
9923,1
9924,0
9925,1
9926,1
9927,1
9928,0
9929,1
9930,0
9931,0
9932,0
9933,1
9934,0
9935,1
9936,0
9937,1
9938,1
9939,0
9940,0
9941,1
9942,1
9943,1
9944,0
9945,1
9946,1
9947,0
9948,1
9949,1
9950,1
9951,0
9952,0
9953,1
9954,0
9955,1
9956,1
9957,1
9958,1
9959,1
9960,1
9961,1
9962,0
9963,0
9964,1
9965,0
9966,0
9967,0
9968,1
9969,0
9970,0
9971,1
9972,1
9973,1
9974,0
9975,0
9976,1
9977,1
9978,1
9979,1
9980,1
9981,1
9982,1
9983,0
9984,1
9985,1
9986,0
9987,1
9988,0
9989,1
9990,1
9991,1
9992,0
9993,0
9994,1
9995,1
9996,1
9997,1
9998,1
9999,1
10000,0
10001,0
10002,0
10003,1
10004,0
10005,0
10006,0
10007,0
10008,0
10009,0
10010,1
10011,1
10012,0
10013,1
10014,1
10015,1
10016,0
10017,0
10018,0
10019,0
10020,0
10021,0
10022,1
10023,0
10024,1
10025,1
10026,0
10027,1
10028,1
10029,1
10030,1
10031,1
10032,0
10033,0
10034,1
10035,1
10036,1
10037,1
10038,1
10039,1
10040,0
10041,1
10042,0
10043,1
10044,1
10045,0
10046,1
10047,0
10048,0
10049,1
10050,0
10051,1
10052,1
10053,0
10054,1
10055,0
10056,0
10057,0
10058,1
10059,0
10060,0
10061,1
10062,1
10063,1
10064,0
10065,0
10066,0
10067,1
10068,1
10069,0
10070,1
10071,1
10072,1
10073,1
10074,0
10075,1
10076,0
10077,1
10078,1
10079,1
10080,1
10081,1
10082,1
10083,1
10084,0
10085,1
10086,1
10087,0
10088,1
10089,1
10090,0
10091,1
10092,1
10093,0
10094,1
10095,1
10096,0
10097,1
10098,1
10099,1
10100,0
10101,1
10102,1
10103,1
10104,1
10105,1
10106,1
10107,0
10108,1
10109,1
10110,1
10111,1
10112,0
10113,0
10114,1
10115,0
10116,0
10117,1
10118,0
10119,0
10120,0
10121,1
10122,1
10123,0
10124,1
10125,0
10126,0
10127,1
10128,1
10129,1
10130,1
10131,0
10132,0
10133,1
10134,1
10135,1
10136,0
10137,0
10138,1
10139,1
10140,0
10141,1
10142,0
10143,1
10144,1
10145,1
10146,1
10147,1
10148,1
10149,1
10150,0
10151,1
10152,0
10153,1
10154,0
10155,0
10156,1
10157,0
10158,1
10159,0
10160,1
10161,1
10162,1
10163,1
10164,1
10165,1
10166,1
10167,1
10168,0
10169,0
10170,0
10171,0
10172,1
10173,0
10174,0
10175,1
10176,1
10177,1
10178,0
10179,1
10180,1
10181,1
10182,0
10183,1
10184,1
10185,1
10186,0
10187,1
10188,1
10189,0
10190,0
10191,1
10192,1
10193,0
10194,1
10195,0
10196,1
10197,1
10198,0
10199,1
10200,1
10201,1
10202,0
10203,0
10204,0
10205,1
10206,0
10207,0
10208,1
10209,0
10210,1
10211,1
10212,0
10213,0
10214,0
10215,1
10216,1
10217,1
10218,1
10219,1
10220,1
10221,1
10222,1
10223,0
10224,1
10225,1
10226,1
10227,1
10228,1
10229,1
10230,1
10231,0
10232,1
10233,1
10234,1
10235,1
10236,0
10237,1
10238,0
10239,1
10240,0
10241,1
10242,1
10243,1
10244,1
10245,1
10246,1
10247,1
10248,1
10249,1
10250,0
10251,1
10252,1
10253,0
10254,0
10255,0
10256,1
10257,0
10258,1
10259,1
10260,1
10261,0
10262,1
10263,1
10264,1
10265,1
10266,0
10267,1
10268,1
10269,1
10270,1
10271,0
10272,0
10273,1
10274,1
10275,1
10276,1
10277,1
10278,1
10279,1
10280,1
10281,1
10282,1
10283,0
10284,1
10285,0
10286,1
10287,1
10288,1
10289,1
10290,1
10291,1
10292,1
10293,1
10294,1
10295,0
10296,1
10297,0
10298,0
10299,1
10300,1
10301,1
10302,1
10303,1
10304,0
10305,1
10306,1
10307,1
10308,1
10309,1
10310,0
10311,0
10312,0
10313,0
10314,1
10315,0
10316,1
10317,1
10318,1
10319,1
10320,1
10321,1
10322,1
10323,1
10324,0
10325,1
10326,1
10327,0
10328,0
10329,1
10330,0
10331,1
10332,1
10333,1
10334,0
10335,1
10336,0
10337,1
10338,1
10339,1
10340,0
10341,0
10342,1
10343,0
10344,1
10345,0
10346,1
10347,1
10348,0
10349,1
10350,0
10351,1
10352,0
10353,0
10354,0
10355,1
10356,0
10357,0
10358,1
10359,1
10360,1
10361,0
10362,1
10363,0
10364,0
10365,1
10366,1
10367,0
10368,1
10369,1
10370,1
10371,0
10372,0
10373,1
10374,1
10375,0
10376,1
10377,1
10378,0
10379,0
10380,1
10381,0
10382,1
10383,0
10384,1
10385,1
10386,0
10387,1
10388,1
10389,1
10390,1
10391,0
10392,0
10393,0
10394,1
10395,1
10396,1
10397,1
10398,0
10399,1
10400,1
10401,1
10402,0
10403,1
10404,1
10405,0
10406,0
10407,0
10408,0
10409,1
10410,1
10411,0
10412,1
10413,1
10414,0
10415,1
10416,1
10417,0
10418,1
10419,1
10420,1
10421,0
10422,0
10423,1
10424,1
10425,1
10426,0
10427,1
10428,1
10429,0
10430,1
10431,1
10432,1
10433,1
10434,1
10435,1
10436,1
10437,1
10438,1
10439,1
10440,1
10441,0
10442,0
10443,1
10444,0
10445,1
10446,0
10447,0
10448,1
10449,0
10450,1
10451,0
10452,1
10453,1
10454,0
10455,1
10456,1
10457,0
10458,0
10459,0
10460,1
10461,1
10462,0
10463,0
10464,0
10465,1
10466,1
10467,1
10468,0
10469,1
10470,1
10471,0
10472,1
10473,1
10474,1
10475,0
10476,0
10477,0
10478,1
10479,1
10480,1
10481,1
10482,1
10483,1
10484,1
10485,0
10486,1
10487,1
10488,1
10489,1
10490,0
10491,1
10492,1
10493,1
10494,0
10495,1
10496,1
10497,0
10498,0
10499,1
10500,1
10501,1
10502,1
10503,1
10504,1
10505,0
10506,1
10507,0
10508,1
10509,1
10510,1
10511,1
10512,0
10513,1
10514,1
10515,0
10516,0
10517,0
10518,0
10519,1
10520,1
10521,1
10522,0
10523,1
10524,1
10525,0
10526,0
10527,0
10528,1
10529,1
10530,1
10531,1
10532,0
10533,1
10534,1
10535,0
10536,0
10537,1
10538,1
10539,1
10540,1
10541,1
10542,0
10543,1
10544,1
10545,1
10546,0
10547,1
10548,1
10549,1
10550,0
10551,0
10552,1
10553,1
10554,1
10555,1
10556,0
10557,1
10558,0
10559,0
10560,1
10561,1
10562,1
10563,1
10564,1
10565,1
10566,1
10567,1
10568,0
10569,0
10570,1
10571,0
10572,1
10573,1
10574,0
10575,0
10576,0
10577,0
10578,1
10579,1
10580,1
10581,1
10582,0
10583,1
10584,0
10585,0
10586,1
10587,1
10588,1
10589,1
10590,1
10591,0
10592,0
10593,1
10594,1
10595,0
10596,1
10597,0
10598,1
10599,1
10600,1
10601,1
10602,1
10603,1
10604,0
10605,1
10606,0
10607,1
10608,1
10609,1
10610,1
10611,1
10612,0
10613,1
10614,1
10615,0
10616,0
10617,1
10618,1
10619,1
10620,1
10621,1
10622,1
10623,1
10624,1
10625,1
10626,0
10627,1
10628,1
10629,0
10630,0
10631,1
10632,1
10633,1
10634,1
10635,1
10636,0
10637,0
10638,0
10639,0
10640,1
10641,1
10642,1
10643,0
10644,1
10645,0
10646,0
10647,1
10648,1
10649,1
10650,0
10651,1
10652,1
10653,0
10654,1
10655,0
10656,1
10657,1
10658,1
10659,1
10660,0
10661,1
10662,0
10663,1
10664,1
10665,0
10666,1
10667,1
10668,1
10669,0
10670,1
10671,1
10672,1
10673,0
10674,1
10675,1
10676,1
10677,1
10678,0
10679,0
10680,1
10681,0
10682,0
10683,0
10684,1
10685,0
10686,1
10687,1
10688,1
10689,0
10690,1
10691,0
10692,1
10693,0
10694,0
10695,1
10696,0
10697,1
10698,0
10699,1
10700,1
10701,0
10702,1
10703,1
10704,0
10705,1
10706,1
10707,1
10708,1
10709,1
10710,0
10711,1
10712,0
10713,1
10714,0
10715,0
10716,0
10717,0
10718,1
10719,0
10720,1
10721,1
10722,1
10723,1
10724,1
10725,1
10726,0
10727,1
10728,1
10729,1
10730,1
10731,1
10732,1
10733,1
10734,0
10735,0
10736,0
10737,1
10738,0
10739,1
10740,0
10741,1
10742,0
10743,1
10744,0
10745,1
10746,1
10747,1
10748,1
10749,0
10750,0
10751,0
10752,1
10753,0
10754,1
10755,0
10756,1
10757,1
10758,1
10759,1
10760,0
10761,0
10762,1
10763,0
10764,1
10765,0
10766,1
10767,1
10768,1
10769,1
10770,1
10771,1
10772,1
10773,0
10774,1
10775,0
10776,1
10777,1
10778,1
10779,1
10780,1
10781,1
10782,1
10783,1
10784,1
10785,1
10786,0
10787,1
10788,1
10789,1
10790,1
10791,1
10792,1
10793,0
10794,1
10795,1
10796,1
10797,1
10798,1
10799,0
10800,0
10801,0
10802,0
10803,0
10804,0
10805,1
10806,0
10807,0
10808,0
10809,1
10810,1
10811,0
10812,1
10813,1
10814,1
10815,0
10816,0
10817,1
10818,0
10819,1
10820,1
10821,1
10822,0
10823,1
10824,1
10825,1
10826,1
10827,1
10828,0
10829,0
10830,0
10831,0
10832,1
10833,1
10834,0
10835,1
10836,0
10837,0
10838,1
10839,1
10840,1
10841,0
10842,1
10843,1
10844,1
10845,0
10846,1
10847,1
10848,1
10849,1
10850,1
10851,1
10852,0
10853,1
10854,1
10855,1
10856,0
10857,1
10858,1
10859,1
10860,1
10861,0
10862,0
10863,1
10864,1
10865,1
10866,0
10867,1
10868,1
10869,1
10870,1
10871,0
10872,0
10873,0
10874,0
10875,1
10876,0
10877,0
10878,1
10879,0
10880,1
10881,1
10882,0
10883,1
10884,0
10885,0
10886,1
10887,0
10888,1
10889,1
10890,0
10891,1
10892,1
10893,0
10894,0
10895,1
10896,1
10897,1
10898,0
10899,0
10900,1
10901,0
10902,1
10903,0
10904,1
10905,1
10906,1
10907,1
10908,1
10909,1
10910,1
10911,0
10912,0
10913,1
10914,1
10915,1
10916,1
10917,0
10918,1
10919,1
10920,1
10921,1
10922,0
10923,0
10924,0
10925,1
10926,0
10927,0
10928,1
10929,1
10930,1
10931,1
10932,1
10933,1
10934,1
10935,0
10936,1
10937,0
10938,0
10939,1
10940,0
10941,1
10942,1
10943,0
10944,1
10945,1
10946,0
10947,1
10948,1
10949,1
10950,1
10951,1
10952,1
10953,1
10954,1
10955,1
10956,1
10957,1
10958,0
10959,1
10960,1
10961,1
10962,0
10963,0
10964,1
10965,1
10966,0
10967,0
10968,1
10969,1
10970,0
10971,1
10972,1
10973,1
10974,0
10975,1
10976,1
10977,0
10978,1
10979,0
10980,1
10981,0
10982,1
10983,1
10984,1
10985,0
10986,0
10987,0
10988,1
10989,1
10990,1
10991,1
10992,0
10993,1
10994,1
10995,0
10996,1
10997,0
10998,0
10999,0
11000,0
11001,1
11002,1
11003,1
11004,1
11005,1
11006,1
11007,1
11008,0
11009,0
11010,0
11011,1
11012,0
11013,1
11014,1
11015,1
11016,1
11017,0
11018,0
11019,1
11020,1
11021,0
11022,1
11023,0
11024,1
11025,0
11026,1
11027,0
11028,0
11029,1
11030,0
11031,1
11032,1
11033,1
11034,1
11035,1
11036,0
11037,1
11038,1
11039,1
11040,1
11041,0
11042,1
11043,1
11044,0
11045,0
11046,1
11047,0
11048,1
11049,1
11050,1
11051,1
11052,1
11053,1
11054,0
11055,1
11056,1
11057,0
11058,1
11059,0
11060,1
11061,0
11062,1
11063,0
11064,0
11065,1
11066,0
11067,0
11068,1
11069,1
11070,1
11071,0
11072,1
11073,1
11074,1
11075,1
11076,1
11077,0
11078,1
11079,1
11080,0
11081,1
11082,1
11083,1
11084,1
11085,1
11086,1
11087,1
11088,1
11089,1
11090,0
11091,0
11092,1
11093,1
11094,1
11095,1
11096,1
11097,1
11098,1
11099,1
11100,1
11101,0
11102,0
11103,1
11104,0
11105,0
11106,1
11107,0
11108,1
11109,0
11110,1
11111,1
11112,0
11113,0
11114,1
11115,0
11116,0
11117,1
11118,1
11119,0
11120,1
11121,1
11122,1
11123,1
11124,1
11125,0
11126,0
11127,0
11128,0
11129,1
11130,0
11131,0
11132,1
11133,0
11134,0
11135,0
11136,1
11137,0
11138,1
11139,0
11140,1
11141,0
11142,0
11143,0
11144,1
11145,1
11146,0
11147,1
11148,1
11149,0
11150,0
11151,0
11152,0
11153,0
11154,0
11155,1
11156,1
11157,0
11158,1
11159,1
11160,0
11161,1
11162,1
11163,1
11164,0
11165,0
11166,1
11167,1
11168,1
11169,1
11170,0
11171,0
11172,1
11173,1
11174,1
11175,1
11176,1
11177,0
11178,1
11179,1
11180,0
11181,1
11182,1
11183,1
11184,1
11185,1
11186,0
11187,0
11188,1
11189,0
11190,1
11191,0
11192,1
11193,0
11194,1
11195,1
11196,0
11197,0
11198,0
11199,1
11200,1
11201,1
11202,1
11203,0
11204,0
11205,1
11206,1
11207,1
11208,1
11209,0
11210,1
11211,0
11212,1
11213,0
11214,0
11215,1
11216,1
11217,1
11218,1
11219,1
11220,0
11221,0
11222,0
11223,0
11224,1
11225,1
11226,1
11227,1
11228,1
11229,0
11230,1
11231,1
11232,0
11233,1
11234,0
11235,0
11236,1
11237,0
11238,0
11239,0
11240,0
11241,0
11242,0
11243,1
11244,1
11245,0
11246,1
11247,0
11248,0
11249,0
11250,1
11251,0
11252,1
11253,1
11254,0
11255,0
11256,0
11257,0
11258,1
11259,0
11260,0
11261,1
11262,1
11263,1
11264,1
11265,1
11266,0
11267,0
11268,1
11269,1
11270,0
11271,1
11272,0
11273,0
11274,1
11275,0
11276,1
11277,0
11278,1
11279,1
11280,1
11281,0
11282,1
11283,0
11284,0
11285,1
11286,1
11287,1
11288,1
11289,1
11290,1
11291,0
11292,1
11293,1
11294,0
11295,0
11296,0
11297,1
11298,1
11299,1
11300,0
11301,1
11302,0
11303,0
11304,1
11305,1
11306,1
11307,1
11308,1
11309,0
11310,1
11311,0
11312,1
11313,1
11314,1
11315,1
11316,1
11317,1
11318,1
11319,1
11320,0
11321,0
11322,0
11323,1
11324,1
11325,0
11326,1
11327,0
11328,1
11329,1
11330,1
11331,1
11332,0
11333,1
11334,0
11335,1
11336,1
11337,1
11338,1
11339,1
11340,1
11341,0
11342,0
11343,1
11344,0
11345,1
11346,0
11347,1
11348,1
11349,1
11350,0
11351,1
11352,0
11353,0
11354,1
11355,1
11356,1
11357,1
11358,0
11359,1
11360,0
11361,0
11362,0
11363,1
11364,1
11365,0
11366,1
11367,1
11368,1
11369,0
11370,1
11371,1
11372,1
11373,0
11374,1
11375,1
11376,1
11377,1
11378,1
11379,1
11380,1
11381,1
11382,1
11383,0
11384,0
11385,1
11386,1
11387,1
11388,1
11389,0
11390,1
11391,0
11392,0
11393,1
11394,1
